code,name,预低
603817,海峡环保,-2.1810243
601368,绿城水务,-1.8729113
600874,创业环保,-2.0597444
600168,武汉控股,-2.3360314
002778,中晟高科,-2.5543265
003039,顺控发展,-2.4584923
603759,海天股份,-2.052565
600283,钱江水利,-2.2809107
601199,江南水务,-2.4295464
000605,渤海股份,-2.769351
600461,洪城环境,-2.7986732
000544,中原环保,-2.4267654
000685,中山公用,-3.0608459
603797,联泰环保,-2.6482882
603903,中持股份,-2.1803985
603291,联合水务,-2.2648492
605081,太和水,-2.6598978
603200,上海洗霸,-2.170245
600769,祥龙电业,-3.7398877
002549,凯美特气,-2.663527
002573,清新环境,-2.497634
603177,德创环保,-2.4368196
003027,同兴环保,-2.809917
603315,福鞍股份,-2.4824467
600008,首创环保,-2.1518106
002887,绿茵生态,-2.3950772
600796,钱江生化,-2.1105423
002645,华宏科技,-2.292099
603359,东珠生态,-2.5068803
000826,启迪环境,-2.6054916
000068,华控赛格,-2.1969604
002717,岭南股份,-2.8724213
605069,正和生态,-3.1112342
603983,丸美股份,-2.5907674
600315,上海家化,-2.1294947
603630,拉芳家化,-2.4992747
603605,珀莱雅,-5.499458
600223,福瑞达,-2.4117916
003006,百亚股份,-2.743596
603059,倍加洁,-2.1439676
001328,登康口腔,-3.1758432
001206,依依股份,-2.121011
603238,诺邦股份,-1.9198734
600249,两面针,-1.9464582
002511,中顺洁柔,-2.149002
605009,豪悦护理,-1.9822981
605166,聚合顺,-2.0225277
600810,神马股份,-1.8318248
600063,皖维高新,-1.5644373
000782,恒申新材,-1.6456352
002206,海 利 得,-2.5424042
002427,尤夫股份,-2.484599
002998,优彩资源,-3.265151
603225,新凤鸣,-2.3058786
601233,桐昆股份,-2.484477
603332,苏州龙杰,-2.5566568
000936,华西股份,-2.5201783
000677,恒天海龙,-3.5919604
600370,三房巷,-2.5937529
000949,新乡化纤,-3.1609268
002064,华峰化学,-2.424768
002254,泰和新材,-2.679191
000420,吉林化纤,-2.8484144
600889,南京化纤,-3.7392488
002108,沧州明珠,-2.0297585
603330,天洋新材,-1.9985303
603580,艾艾精工,-2.6225462
002825,纳尔股份,-2.097192
605008,长鸿高科,-1.8057225
002838,道恩股份,-2.3248544
600143,金发科技,-2.1375165
002886,沃特股份,-2.4570737
002768,国恩股份,-1.7821637
001333,光华股份,-1.4917549
603928,兴业股份,-2.0441933
002395,双象股份,-2.9048882
002361,神剑股份,-2.2796164
605589,圣泉集团,-2.4534879
001255,博菲电气,-2.5278697
000301,东方盛虹,-1.4291981
601208,东材科技,-2.5262508
000920,沃顿科技,-2.271533
600135,乐凯胶片,-2.177603
605488,福莱新材,-2.118298
002585,双星新材,-2.5180922
000973,佛塑科技,-2.2114275
002522,浙江众成,-2.1454787
002263,大东南,-2.6303892
002632,道明光学,-2.3937054
000859,国风新材,-1.955634
603650,彤程新材,-2.2198184
002224,三 力 士,-1.9208087
603033,三维股份,-2.5097122
002381,双箭股份,-1.9435717
001207,联科科技,-2.3497152
002442,龙星化工,-2.4257288
605183,确成股份,-2.509922
002753,永东股份,-2.7646446
002068,黑猫股份,-2.759479
000158,常山北明,-4.8848457
600225,卓朗科技,-2.3311539
002777,久远银海,-3.7055912
600446,金证股份,-2.121132
002368,太极股份,-2.773563
002649,博彦科技,-4.040769
002380,科远智慧,-2.087256
600410,华胜天成,-2.0312562
603859,能科科技,-2.0334873
000034,神州数码,-2.0971255
002065,东华软件,-2.4624114
600536,中国软件,-1.9979522
600571,信雅达,-3.5875196
002373,千方科技,-2.469615
000409,云鼎科技,-1.9162728
600850,电科数字,-2.3687754
000938,紫光股份,-1.9201612
600728,佳都科技,-2.0956268
600718,东软集团,-2.5649405
600271,航天信息,-2.594501
002195,岩山科技,-2.003564
600797,浙大网新,-2.3448758
002908,德生科技,-1.8480603
603171,税友股份,-2.563366
603918,金桥信息,-1.8389397
002401,中远海科,-1.9845029
002421,达实智能,-2.565785
603138,海量数据,-2.688713
002609,捷顺科技,-1.8741102
600131,国网信通,-2.1242719
603636,南威软件,-2.1316786
000555,神州信息,-2.9901972
002657,中科金财,-4.0900593
002331,皖通科技,-1.8776753
002771,真视通,-2.393854
003005,竞业达,-1.9808203
600845,宝信软件,-2.0677788
002474,榕基软件,-2.5107827
605398,新炬网络,-2.764401
600589,广东榕泰,-2.8850904
002232,启明信息,-2.2225757
600756,浪潮软件,-2.3737862
002642,荣联科技,-2.2369108
600476,湘邮科技,-2.345438
600570,恒生电子,-2.8523788
002261,拓维信息,-3.7331624
601519,大智慧,-2.0042014
000503,国新健康,-1.5040396
603383,顶点软件,-3.0990434
002178,延华智能,-3.299851
600602,云赛智联,-1.8499908
000948,南天信息,-4.177787
603189,网达软件,-3.0699034
603927,中科软,-1.7836446
002153,石基信息,-1.8941579
002987,京北方,-5.2226496
002410,广联达,-0.8654258
002212,天融信,-1.7926672
002405,四维图新,-2.1389284
002230,科大讯飞,-1.3438809
002362,汉王科技,-1.8063687
002322,理工能科,-1.5542494
603039,泛微网络,-1.8408421
002063,远光软件,-1.7533308
600588,用友网络,-1.5556802
002439,启明星辰,-1.7339324
603232,格尔软件,-1.7608291
003029,吉大正元,-2.4595032
601360,三六零,-2.0532906
000004,国华网安,-3.450852
002279,久其软件,-1.9733745
603528,多伦科技,-1.7075083
003007,直真科技,-1.5820593
603990,麦迪科技,-1.4271381
002253,川大智胜,-1.9534501
603728,鸣志电器,-2.599248
003021,兆威机电,-4.837194
000922,佳电股份,-2.12051
600416,湘电股份,-3.1035023
002801,微光股份,-2.3575754
600580,卧龙电驱,-2.902051
002576,通达动力,-2.667317
002249,大洋电机,-2.4116297
603489,八方股份,-2.7830653
002196,方正电机,-2.4795318
002892,科力尔,-2.8130584
002823,凯中精密,-2.4676418
603819,神力股份,-2.485724
603320,迪贝电气,-2.030107
603988,中电电机,-5.6347976
600312,平高电气,-2.4406176
002028,思源电气,-2.8998199
603016,新宏泰,-4.061378
600525,长园集团,-1.6929239
601567,三星医疗,-2.7128987
600885,宏发股份,-1.6498805
601179,中国西电,-2.4419417
002452,长高电新,-1.8428173
002112,三变科技,-2.6279092
002350,北京科锐,-2.3475356
600379,宝光股份,-2.0471365
603861,白云电器,-2.0459685
600550,保变电气,-4.3784156
601877,正泰电器,-2.1845045
002270,华明装备,-1.989102
605066,天正电气,-2.0034475
002358,森源电气,-2.5125022
601616,广电电气,-2.49127
002346,柘中股份,-1.9503129
000533,顺钠股份,-2.4571776
600468,百利电气,-2.1969619
002441,众业达,-1.9705766
002927,泰永长征,-2.3739142
603829,洛凯股份,-0.31693614
603070,万控智造,-2.3109426
002706,良信股份,-2.65165
002298,中电兴发,-2.0862489
600192,长城电工,-2.705319
603097,江苏华辰,-2.1770816
601126,四方股份,-2.1282625
000682,东方电子,-2.7415242
600406,国电南瑞,-2.0938773
000400,许继电气,-2.142975
603556,海兴电力,-2.0566678
600268,国电南自,-2.0641165
603050,科林电气,-2.6883736
002546,新联电子,-2.5284286
002169,智光电气,-2.6560225
002090,金智科技,-2.0140696
002980,华盛昌,-3.4215822
002339,积成电子,-1.9849122
002121,科陆电子,-1.9071361
002857,三晖电气,-2.4972744
600869,远东股份,-3.34558
603606,东方电缆,-2.3907115
600577,精达股份,-4.327773
002606,大连电瓷,-3.6058564
002533,金杯电工,-2.3952498
600973,宝胜股份,-2.3832736
002560,通达股份,-2.6511254
002276,万马股份,-2.3150506
603618,杭电股份,-2.3995123
002879,长缆科技,-2.5729313
002471,中超控股,-2.8969002
002692,远程股份,-4.244749
002498,汉缆股份,-2.3929038
603577,汇金通,-2.5593953
605196,华通线缆,-3.0248814
000720,新能泰山,-2.8794165
605222,起帆电缆,-2.8087082
002300,太阳电缆,-2.208475
001208,华菱线缆,-2.8639784
601700,风范股份,-3.1563363
002953,日丰股份,-2.3352585
603897,长城科技,-2.7675228
603333,尚纬股份,-2.567964
002882,金龙羽,-2.9114747
603530,神马电力,-3.5643024
002451,摩恩电气,-7.773128
600151,航天机电,-4.1015224
002056,横店东磁,-2.2738228
603778,国晟科技,-2.9154105
603185,弘元绿能,-2.5625076
605117,德业股份,-2.6563969
600481,双良节能,-3.0086179
002506,协鑫集成,-2.4655237
603396,金辰股份,-2.5989685
003022,联泓新科,-2.661858
002623,亚玛顿,-2.1593158
600876,凯盛新能,-2.325243
600207,安彩高科,-3.2762938
603398,沐邦高科,-3.7567492
600438,通威股份,-2.9998207
000821,京山轻机,-2.8441563
601012,隆基绿能,-3.0458708
002129,TCL中环,-2.8981233
603212,赛伍技术,-2.8968449
002865,钧达股份,-3.3305287
001269,欧晶科技,-2.8661418
601865,福莱特,-3.1109385
600537,亿晶光电,-3.2060938
600732,爱旭股份,-3.263011
603806,福斯特,-3.468985
603628,清源股份,-3.3458729
002459,晶澳科技,-4.3560667
002202,金风科技,-2.934466
002531,天顺风能,-2.8152242
603507,振江股份,-2.660924
601218,吉鑫科技,-2.8539014
601615,明阳智能,-3.0289235
002487,大金重工,-2.7571077
603218,日月股份,-2.8918161
603063,禾望电气,-2.8513956
600458,时代新材,-2.6577787
603985,恒润股份,-3.4283772
603906,龙蟠科技,-2.4825568
002850,科达利,-2.5465612
002580,圣阳股份,-2.3218365
002812,恩捷股份,-1.9945837
000009,中国宝安,-2.1583157
002340,格林美,-1.9448789
603031,安孚科技,-2.7756824
002245,蔚蓝锂芯,-1.9223725
600110,诺德股份,-2.5175786
002074,国轩高科,-2.2319045
601311,骆驼股份,-1.5981904
600478,科力远,-2.4829097
002733,雄韬股份,-2.3125896
002805,丰元股份,-2.4890385
600152,维科技术,-2.4220715
000049,德赛电池,-2.099
600847,万里股份,-2.1724997
001301,尚太科技,-3.3585243
002759,天际股份,-2.5288558
002324,普利特,-2.442109
002709,天赐材料,-2.4686108
603659,璞泰来,-2.769134
002125,湘潭电化,-2.7359176
603032,德新科技,-4.247929
605378,野马电池,-1.9904581
603026,石大胜华,-2.3998122
001283,豪鹏科技,-2.2565625
600884,杉杉股份,-2.5350146
600241,时代万恒,-2.0523162
002851,麦格米特,-3.4173236
002335,科华数据,-2.744308
601727,上海电气,-2.4928856
002364,中恒电气,-1.8068168
600482,中国动力,-2.4491591
002255,海陆重工,-2.157045
600875,东方电气,-2.33119
002534,西子洁能,-2.1767654
002518,科士达,-2.7217698
002630,华西能源,-1.966304
002366,融发核电,-2.490994
600405,动力源,-1.8085299
002227,奥 特 迅,-2.5960093
600212,绿能慧充,-3.17759
